id,platform,location,address,google_place_id,sentiment_score,crowdedness,vibe_tags,original_text,source_url,created_at
790,ifoodie,秘魯烤雞Polleria,100臺北市中正區牯嶺街61-5號,ChIJj0kKq5mpQjQRVbzY6qx67Yw,0.8,0.5,"food,latin american,peruvian",秘魯烤雞Polleria，道地拉丁美洲秘魯烤雞在台北！,,2026-04-24 03:42:40
791,ifoodie,種福園,104臺北市中山區松江路123巷12之1號,ChIJLReaWWCpQjQRVcQhBlfTOZs,1.0,0.5,"food,restaurant,traditional",種福園四平街老字號｜40年北方麵點名店，必吃斤餅配京醬肉絲！,,2026-04-24 03:42:44
795,ifoodie,曾家豆漿,104臺北市中山區錦州街123號,ChIJ-YfzZFypQjQRAFxGl4nV8S0,1.0,0.5,"food,night_market,taiwanese_cuisine",台北中山宵夜推薦｜曾家豆漿現烤蛋塔、爆汁煎包必吃評價整理,,2026-04-24 03:46:29
796,ifoodie,便當界勞斯萊斯,105臺北市松山區八德路三段2號,ChIJHbQHreirQjQRBu4dNJC39MY,0.8,0.5,"food,convenient,affordable",有便當界勞斯萊斯美譽，內用加10元就有飲料可以喝,,2026-04-24 03:46:31
797,ifoodie,大膽牛腩麵,10478臺北市中山區遼寧街222號,ChIJo--aBuurQjQRyN89ig3p_vM,0.5,0.5,"food,restaurant,noodles",大膽牛腩麵｜香港人開的道地港式牛腩麵店（附菜單）,,2026-04-24 03:46:32
798,ifoodie,楊國福麻辣燙市府巨蛋店,11072臺北市信義區忠孝東路四段553巷6弄11號1樓,ChIJX4ABKgKrQjQRxjGqZKDoSbE,0.8,0.8,"food,queue,popular",楊國福麻辣燙｜市府巨蛋店｜超狂排隊人潮！經典的番茄湯頭必須來上一碗！ - Happiness,,2026-04-24 03:46:34
800,ifoodie,黑記懷舊排骨飯,114臺北市內湖區內湖路一段203巷5號,ChIJL0jPbmysQjQR_71ph99Cv4g,0.8,0.8,"food,trendy,popular",黑記懷舊排骨飯｜超人氣古早味便當，內行人激推平價排隊名店（附菜單）,,2026-04-24 03:46:35
803,ifoodie,發哥筍湯包,105臺北市松山區民權東路三段104號2 樓,ChIJxZ6ufparQjQRH6R-THjnJNk,0.5,0.5,"food,new location",中山國中站美食『發哥筍湯包』卡車筍湯包搬家了！爆漿湯包一顆11元,,2026-04-24 03:46:40
808,ifoodie,蘭姥姥小吃,10491臺北市中山區伊通街66巷3號,ChIJVy_hWWCpQjQRvUGMui6xuWU,1.0,1.0,"popular,local favorite,delicious",蘭姥姥小吃｜人氣爆棚江浙菜老店，在地人激推必吃名單,,2026-04-24 03:46:45
810,ifoodie,丸滿,10491臺北市中山區林森北路353巷21號,ChIJy2cTgv2pQjQR1Fhco2EWmvg,1.0,0.5,"Taiwanese cuisine,Michelin recommended",丸滿台灣味手路菜｜曾獲得米其林推薦台北台菜餐廳道道都是正港台式手路菜,,2026-04-24 03:46:47
812,ifoodie,蘇家肉圓油粿,108臺北市萬華區和平西路三段176巷4號,ChIJAfyChVypQjQRByrS2ASVSts,0.8,0.6,"traditional,local,breakfast",蘇家肉圓油粿｜只賣早上的70年老店，在地人從小吃到大！,,2026-04-24 03:46:49
815,ifoodie,有有1969,104臺北市中山區遼寧街48號,ChIJUVfSk46rQjQRjSYEdTmKW8Q,0.8,0.5,"food,taiwanese cuisine,night market",【有有1969】飄香50年的老字號平價熱炒店，冠軍滷肉飯更是人氣招牌｜台北中山區美食推薦｜遼寧街夜市/捷運南京復興站合菜(菜單),,2026-04-24 03:46:51
818,ifoodie,松山市場,105臺北市松山區八德路四段679號,ChIJF3TM45urQjQRzo3IjfSZBAI,0.8,0.7,"delicious,popular,traditional",松山市場水餃｜只賣三樣東西就賣到嚇嚇叫每天只營業3個小時的水餃老字號,,2026-04-24 03:46:54
820,ifoodie,捷運大橋頭延三夜市,103臺北市大同區延平北路三段,ChIJC1Rh4j6pQjQRDJAu726hNOo,0.8,0.5,"food,night market",郁香花蓮扁食，其實是飽滿的大餛飩，捷運大橋頭延三夜市美食(姊姊食記),,2026-04-24 03:46:57
822,ifoodie,300巷Liao MaMa,106臺北市大安區仁愛路四段300巷35弄6號,ChIJqUN7ScmrQjQR9_YRPwMO9-8,0.8,0.5,"food,celebrity_recommendation,affordable",300巷Liao MaMa魷魚焿 周湯豪封為全台最好吃乾麵！明星推薦平價小吃,,2026-04-24 03:47:02
823,ifoodie,新富町文化市場,108臺北市萬華區三水街70號,ChIJAUI-sqipQjQRIHVEEGmaZRw,0.8,0.5,"relaxed,foodie,nightlife",揪起來啦！萬華世界下午酒場，新富町文化市場裡的神祕店，菜市場美食自己帶進來，早上10點就能開喝！,,2026-04-24 03:47:06
824,ifoodie,Ken香.時髦中菜,115臺北市南港區忠孝東路七段369號C棟7樓,ChIJsYD3o0urQjQR09vsANtZks0,1.0,0.5,"romantic,theatrical,delicious",Ken香.時髦中菜 兩個人就能吃！全台首創中菜情境劇場概念餐廳好看又好吃,,2026-04-24 03:47:09
827,ifoodie,蜀叔,106臺北市大安區敦化南路一段236巷38號,ChIJWwZJZwCrQjQREBBFYZ4w4sI,0.9,0.5,"delicious,addictive,quality,social",台北麻辣鍋黑馬登場！大叔富弟餐飲集團旗下品牌就是品質保證！湯底有水準、食材又講究，真的是吃一次就上癮！聚餐、約會來找蜀叔準沒錯！,,2026-04-24 03:47:18
830,ifoodie,宋上好脆皮臭豆腐,103臺北市大同區錦西街86號,ChIJA51ZkEGpQjQR9RC6G5sCZ_g,1.0,0.5,"food,delicious,variety",宋上好脆皮臭豆腐，居然還有四種脆度可以選！,,2026-04-24 03:47:28
831,ifoodie,九記何燒臘,10491臺北市中山區吉林路124號,ChIJRVU8XWepQjQRQ1hab_XX9VQ,0.8,0.5,"Delicious,Traditional,HongKongStyle",九記何燒臘｜六十年港式燒臘老店，燒肉皮脆爆香、鴨腿油嫩多汁，動漫風便當盒也超吸睛！,,2026-04-24 03:47:31
835,ifoodie,真川味川菜館,108臺北市萬華區康定路25巷42之一號1樓,ChIJ__m7jQipQjQR0l1oiGhOohk,0.8,0.7,"restaurant,taiwanese cuisine,recommendation",台北「真川味川菜館」50年老字號西門町平價川菜推薦，人氣餐廳菜單一次看,,2026-04-24 03:47:43
836,ifoodie,小南門站,10066臺北市中正區愛國西路22號,ChIJn74-D6GpQjQRYJ0BSWj_hi4,0.8,0.5,"Thai food,affordable,recommended",25元就能吃到道地泰國船麵！小南門站泰國小吃推薦,,2026-04-24 03:47:47
837,ifoodie,蔣記家薌麵,106臺北市大安區四維路208巷18之1號1樓,ChIJAWZ_6i2qQjQRqsm-OfE9RcI,1.0,0.5,"delicious,recommended",蔣記家薌麵｜搶鍋麵牛肉麵都好吃，口水雞必點，小菜樣樣精彩！,,2026-04-24 03:47:51
839,ifoodie,當紅炸子雞,111臺北市士林區承德路四段40巷5號（非一樓,ChIJg3aXBbOuQjQRspkTfUoXU5c,1.0,1.0,"delicious,popular,affordable",當紅炸子雞｜平價桶裝炸雞人氣爆棚！超酥超多汁，CP值高到炸！,,2026-04-24 03:47:57
840,ifoodie,麗馥小吃,106臺北市大安區安居街34巷8號,ChIJySVU1TaqQjQR6LQChR1deSc,0.8,1.0,"popular,traditional,Busy",麗馥小吃｜眷村滷味太猛！近60年老麵店人氣高到下午一點半還客滿！,,2026-04-24 03:48:00
842,ifoodie,麗馥小吃,106臺北市大安區安居街34巷8號,ChIJySVU1TaqQjQR6LQChR1deSc,1.0,0.5,"delicious,recommended",麗馥小吃｜牛肉麵湯頭濃郁好吃，滷味小菜必點超下飯！,,2026-04-24 03:48:06
844,ifoodie,麵老大,100臺北市中正區寧波西街85-1號,ChIJEb5DR8CpQjQRJsei_5v0P-A,0.8,0.5,"delicious,recommended,local",【麵老大】澎湃系紅燒肉蓋飯，烏醋麵酸香椒麻辣超對味，在地人推薦的口袋名單｜台北中正區美食推薦｜捷運中正紀念堂站小吃(菜單),,2026-04-24 03:48:12
847,ifoodie,恰恰韓式豬腳,104臺北市中山區民權東路三段60巷13弄42號,ChIJzyUwZqirQjQRfJBK_4G5aG4,1.0,0.5,"food,korean,pork",中山國中站的韓式豬腳，這是我目前吃過最接近韓國豬腳小姐的店了｜恰恰韓式豬腳,,2026-04-24 03:48:22
848,ifoodie,LaLaport,115臺北市南港區經貿二路131號,ChIJSwPgOACtQjQREeWs_povoDw,0.5,0.8,"food,queue,japanese",蘋果樹蛋包飯，來自日本連鎖第一品牌，南港LaLaport店排隊店(姊姊食記),,2026-04-24 03:48:26
849,ifoodie,曾家豆漿,104臺北市中山區錦州街123號,ChIJ-YfzZFypQjQRAFxGl4nV8S0,0.8,0.5,"night market,traditional,local favorite",曾家豆漿｜網友戲稱被豆漿耽誤的蛋塔店竟然是在地20年宵夜豆漿點心老字號,,2026-04-24 03:48:29
850,ifoodie,冠軍菜肉餛飩,108臺北市萬華區萬大路174號,ChIJg5EnDRGpQjQRWbzSCzUBGLU,0.8,0.5,"food,restaurant,traditional",冠軍菜肉餛飩│老店休店後搬家新開，仍是當年桃源街風味,,2026-04-24 03:48:33
851,ifoodie,麗園壽司,100臺北市中正區連雲街74之3號,ChIJGf55xX6pQjQRpqF-qvJKaWI,1.0,0.5,"food,sushi,delicious",麗園壽司，芋頭排骨酥脆腸湯很讚，捷運東門站美食(姊姊食記),,2026-04-24 03:48:36
852,ifoodie,茂園餐廳,104臺北市中山區長安東路二段185號,ChIJcQiIHdyrQjQR-LHoSixrQR8,1.0,0.5,"food,restaurant,taiwanese cuisine",茂園餐廳｜米其林必比登台菜老店，必點白斬雞、花枝丸、鹹冬瓜蒸午仔魚！,,2026-04-24 03:48:40
858,ifoodie,Pizza Americano,106臺北市大安區安和路二段141號,ChIJoZ-WobOrQjQRu8zLDDfHQys,0.8,0.5,"food,pizza,trendy",Pizza Americano 全球傳奇披薩達人坐鎮指導！道地美式pizza台北吃得到,,2026-04-24 03:48:58
859,ifoodie,西門町50年老店,108臺北市萬華區漢中街32巷1號,ChIJsTvfsg6pQjQRCk_3ZI36rk0,0.8,0.5,"comfortable,delicious,traditional",西門町50年老店，整修後的店面舒適有冷氣，滷味櫃一字排開任君挑選，樣樣都很入味,,2026-04-24 03:49:01
860,ifoodie,輝煌川菜小館,100臺北市中正區延平南路166號,ChIJ378eLKepQjQRkJfC7QYTX38,1.0,0.5,"food,restaurant,traditional,spicy",輝煌川菜小館｜台北50年川菜老店，麻辣過癮必吃經典！,,2026-04-24 03:49:05
861,ifoodie,NAGOMI新光A8店,110臺北市信義區松高路12號台北信義新天地A8館七樓,ChIJlwQIHxWrQjQRqHmvCy8mBxo,0.5,0.5,"buffet,restaurant,Japanese cuisine",NAGOMI新光A8店》NAGOMI雅吃到飽和食料理懷石Buffet自助餐無限供應(價格訂位方式),,2026-04-24 03:49:08
862,ifoodie,享點港式飲茶,10491臺北市中山區長安東路一段8-2號,ChIJ7awmDQCpQjQR8Uvi8szGMT0,0.8,0.5,"food,tea,HK_style",享點港式飲茶｜粉嫩外觀像甜點店，結果端出30年師傅現做港點！這間中山美食CP值也太高,,2026-04-24 03:49:12
863,ifoodie,亨利客原味炭烤牛排,11056臺北市信義區和平東路三段215號,ChIJ6U6HVjGqQjQR7_kX3YwXTzA,0.8,0.5,"food,restaurant,steak",台北牛排控衝！老饕激推 平價吃到Prime級炭烤原塊牛排 免服務費＋氣泡飲喝到飽｜亨利客原味炭烤牛排(捷運六張犁站美食),,2026-04-24 03:49:16
864,ifoodie,萬華阿昌意麵,108臺北市萬華區民和街4號,ChIJQZLWNLGpQjQRBycZaucDziY,0.8,0.5,"food,satisfying",萬華阿昌意麵，海陸雙拼紅糟燒肉蓋飯大滿足(姊姊食記),,2026-04-24 03:49:19
865,ifoodie,王家麵食館,105臺北市松山區八德路四段253號,ChIJ26V63JWrQjQR0EJZDmEeJkI,1.0,0.5,"food,celebrity",王家麵食館 @ 南京三民美食，杜德偉、影帝吳慷仁都愛,,2026-04-24 03:49:23
867,ifoodie,燦津呷滷肉飯米粉湯,103臺北市大同區酒泉街139號,ChIJRwm7R2ypQjQRUYgi2T8JmkY,0.8,0.5,"food,traditional,taiwanese",燦津呷滷肉飯米粉湯｜台北大龍峒酒泉街古早味小吃 紅燒肉讓我暈了,,2026-04-24 03:49:29
868,ifoodie,好饗吃茶餐廳,100臺北市中正區臨沂街75巷2-3號,ChIJbekWkUWpQjQRik1n4SXvNL8,0.8,0.5,"foodie,dimsum,restaurant",好饗吃茶餐廳，只營業白天的熱炒港式點心推薦,,2026-04-24 03:49:32
869,ifoodie,La Locanda 蘿莎娜小館,105台北市松山區八德路三段12巷52弄18號1樓,ChIJmfF8XcOrQjQRA9x4huvWxRw,0.8,0.5,"Italian food,gourmet,handmade pasta",La Locanda 蘿莎娜小館｜曾連四年米其林推薦的義式家鄉味！正統義大利主廚手工麵太猛啦！,,2026-04-24 03:49:36
871,ifoodie,小山之丘,100008臺北市中正區許昌街8號,ChIJtdyfGvGpQjQRlqW7nA6sss4,0.8,0.5,"food,mango,sweet",小山之丘 | 台北車站麵包店推薦、芒果控必吃：芒果牛奶棒、芒果珍珠糖日式菠蘿,,2026-04-24 03:49:43
872,ifoodie,好米亞GOODIES CUSINE,106臺北市大安區敦化南路一段270巷6號,ChIJly19jbyrQjQRBN17akR0XKo,1.0,0.5,"food,restaurant,taiwanese cuisine",【台北美食】好米亞GOODIES CUSINE華麗轉型中菜餐廳！2025大安區必吃砂鍋濃白雞湯霸氣登場，新菜色表現驚艷必點酥皮香酥鴨跟冰釀紅燒肉！,,2026-04-24 03:49:47
873,ifoodie,呷二嘴,103臺北市大同區甘州街34號,ChIJe7JZZxWpQjQRDr7ZxWTbsvc,0.8,0.7,"traditional,popular,taiwanese cuisine",呷二嘴｜開業超過70年台北老字號排隊米苔目冰主打料多實在的大碗公,,2026-04-24 03:49:50
875,ifoodie,財哥福州麵,100臺北市中正區西藏路10號,ChIJ1SNPl6SpQjQRNdDWbiygDdc,1.0,0.5,"recommended,traditional,popular",財哥福州麵｜運將大哥跟在地人都超推薦的超過30年小南門麵店老字號,,2026-04-24 03:49:56
876,ifoodie,中山站新開幕質感火鍋,"201號, 南京西路大同區臺北市103",ChIJKaUVV66pQjQRz73hlHQ_ko4,0.5,0.5,"food,new opening,Taiwanese cuisine,hot pot",中山站新開幕質感火鍋 剝皮辣椒 雞白湯 台式石頭火鍋,,2026-04-24 03:50:00
878,ifoodie,饗麻饗辣PLUS LALAPORT南港店,115臺北市南港區經貿二路131號6樓,ChIJGR0KDtutQjQRUMdeNJ737Iw,0.8,0.5,"food,hot pot,seafood, buffet",饗麻饗辣PLUS LALAPORT南港店》台北火鍋吃到飽餐廳麻辣鍋吃到飽南霸天現撈活跳蝦吃到飽,,2026-04-24 03:50:06
880,ifoodie,味擂家日式料理,111臺北市士林區福壽街1號1樓,ChIJWW34AmGvQjQRPpdckEU-j7Q,1.0,0.5,"delicious,Japanese food,recommended",味擂家日式料理 好吃有溫度台北日式定食推薦！白飯鰹魚海帶味噌湯免費續加,,2026-04-24 03:50:12
881,ifoodie,麵老大,100臺北市中正區寧波西街85-1號,ChIJEb5DR8CpQjQRJsei_5v0P-A,0.8,0.5,"delicious,recommended",麵老大｜紅燒肉蓋飯太強大！烏醋麵加半熟蛋更涮嘴，在地人用餐口袋名單,,2026-04-24 03:50:15
883,ifoodie,保安宮,103臺北市大同區哈密街61號,ChIJoWFCL2qpQjQRPOoT7nFV3YU,0.8,0.5,"food,delicious,traditional",保安宮旁普通平凡的小吃店，餐點選擇性多，蝦仁炒透抽、蚵仔酥、雞捲都好吃,,2026-04-24 03:50:22
886,ifoodie,瀨品軒,103025臺北市大同區蘭州街92號,ChIJuaA7Y2qpQjQRr6y36KOk_xE,1.0,0.5,"coffee,bread,hidden_gems,affordable",瀨品軒-製パン&珈琲 隱身蘭州街民宅老屋咖啡店！手作麵包便宜好吃推薦,,2026-04-24 03:50:31
889,ifoodie,北門蝦仁飯·煲湯,103臺北市大同區天水路2-4號,ChIJZ8M90UqpQjQRF4SLCZnGD8Q,1.0,0.5,"delicious,foodie",北門蝦仁飯·煲湯｜半熟蛋蝦仁飯邪惡爆汁，一口吃下超銷魂！,,2026-04-24 03:50:42
891,ifoodie,南山炸豬排,103臺北市大同區南京西路18巷6弄8-2號2樓,ChIJu93FIyapQjQRLto-gJ-WMus,0.8,0.5,"food,korean,delicious",南山炸豬排남산돈까스 超巨大韓式炸豬排 外皮酥脆肉香四溢！#士林美食,,2026-04-24 03:50:49
892,ifoodie,巷子龍家常菜,106臺北市大安區四維路25號,ChIJW3STls2rQjQRlinh2eNHEzY,0.8,0.5,"food,restaurant,michelin",巷子龍家常菜｜連續多年榮獲米其林必比登推薦台北湘菜餐廳必點湖南金錢蛋,,2026-04-24 03:50:53
893,ifoodie,韓丰117,104臺北市中山區四平街117號1樓,ChIJ885iHg-pQjQRoC8v-_rEl7g,0.8,0.5,"Celebration,Food,Social",韓味熱辣台味暖心，這晚讓人上癮的不只是酒《韓丰117》松江南京聚餐慶生首選,,2026-04-24 03:50:55
895,ifoodie,搬湯弄煮（湯煮專賣）台北八德店,105臺北市松山區八德路二段378號,ChIJ0zqqSQCrQjQRjBB-JyU_km0,0.8,0.5,"food,trendy,customizable",搬湯弄煮（湯煮專賣）台北八德店｜一喝上癮的文青系湯煮 自助點餐＋客製化湯頭搭配 直接讓人回不去。菜單價位(台北松山平價湯煮料理推薦),,2026-04-24 03:51:01
896,ifoodie,茹絲葵美式牛排,105臺北市松山區民生東路三段135號,ChIJC3A0YO-rQjQR14SXdF53Q6s,0.8,0.5," anniversary,birthday,fine dining,celebration",茹絲葵美式牛排｜30年台北頂級牛排館老字號是許多人生日週年慶祝訂位首選,,2026-04-24 03:51:04
897,ifoodie,秦家餅店,106臺北市大安區四維路6巷12號,ChIJnwbG3NGrQjQRgGijR1CGMRk,0.8,0.5,"food,restaurant,traditional",【台北仁愛圓環美食】秦家餅店 舒國治胡天蘭推薦韭菜盒蔥油餅！傳承三代北方乾烙專賣店,,2026-04-24 03:51:08
900,ifoodie,墨西哥女婿燒餅,105臺北市松山區新東街6巷2號,ChIJbVgbSzqrQjQRs_jpxCNFKjM,0.8,0.5,"food,mexican,taiwanese",墨西哥女婿燒餅｜台墨手作餅包餡專賣，鹹豆漿/TACO蛋餅燒餅/Quesadilla黑豬肉黃金餡餅開吃！民生社區美食,,2026-04-24 03:51:17
901,ifoodie,麵霸王,104臺北市中山區雙城街10巷10號,ChIJBcoyQNQBaDQRU2jb9Nvhnjs,0.8,0.5,"food,night market,taiwanese cuisine",【麵霸王】李易讚爆的絕世大排麵，一斤多大排上桌就霸氣外漏｜台北中山區美食推薦｜雙城街夜市/晴光市場/捷運中山國小站(菜單),,2026-04-24 03:51:20
903,ifoodie,第二好吃私房菜,111臺北市中山區吉林路229號,ChIJq6qqqrOuQjQRGGwRH9rZtlU,1.0,0.5,"food,restaurant,tasty",第二好吃私房菜｜行天宮熱炒一條街排隊餐廳必點玉米雞跟豬肝吃過之後會讚不絕口,,2026-04-24 03:51:26
908,ifoodie,廖家,106臺北市大安區金華街98號,ChIJgbwEgJypQjQR6zkPQ6rpaNI,1.0,0.5,"food,local",來來廖家四十年老味道｜從路邊攤開到店面的隱藏版永和巷弄美食必點超讚的黑白切跟滷味,,2026-04-24 03:51:40
915,ifoodie,松滿樓,106臺北市大安區濟南路三段26號,ChIJT91JuH2pQjQReBnuL1zoca0,0.8,0.5,"food,restaurant,chinese cuisine",松滿樓｜超過20年平價中式合菜！必吃蝦仁絲瓜湯包＆椒香牛柳（附菜單）,,2026-04-24 03:52:01
918,ifoodie,港墘站,114臺北市內湖區,ChIJ48QKW2SsQjQRkJKSrz02ZC8,0.8,0.5,"food,hidden gem",港墘站｜五燈獎豬腳飯，超隱密沒招牌，三重豬腳飯滷肉飯名店內湖也吃得到！,,2026-04-24 03:52:10
919,ifoodie,金豬食堂,104臺北市中山區南京東路一段29號,ChIJaW2yNB6pQjQRQdXv1cjMlqE,0.5,0.5,"food,Taiwanese,Korean",金豬食堂（금돼지식당）Gold Pig Taiwan︱韓國米其林推薦︱台北店菜單,,2026-04-24 03:52:14
922,ifoodie,天鷄麵屋坊,103臺北市大同區南京西路18巷4弄8之1號1樓,ChIJS5z4JgCpQjQR3i_DVdx9rI8,1.0,0.5,"food,restaurant,noodle,recommendation",【台北中山站美食】天鷄麵屋坊 隱家拉麵新品牌！菜單主打特色柚香雞白湯濃郁好喝推薦,,2026-04-24 03:52:23
925,ifoodie,小林英夫,108臺北市萬華區康定路120號,ChIJX4JLHaipQjQRfvkdSezeSEs,0.8,0.5,"food,japanese cuisine,affordable",台北食記｜小林英夫｜西門町隱藏版的平價日式料理老店 × 每道菜色平均$200超划算,,2026-04-24 03:52:33
927,ifoodie,順園小館,100臺北市中正區汀州路三段281號,ChIJoRPjyYqpQjQRLileViO9FZw,0.8,0.7,"delicious,popular,local favorite",順園小館｜在地人激推北方家常菜，公館生意超好小吃餐廳,,2026-04-24 03:52:39
928,ifoodie,樂天羊肉,100029臺北市中正區羅斯福路一段25號,ChIJBfLFBaCpQjQRyVCgnDSsUGg,0.8,0.5,"food,restaurant,Taiwanese cuisine",中正紀念堂美食｜台北好吃羊肉湯『樂天羊肉』+10元就有一碗噴香滷肉飯,,2026-04-24 03:52:43
929,ifoodie,聚園餐廳,105臺北市松山區民生東路三段113巷25弄39號,ChIJ6wjmm-WrQjQR_CwNHLQawFg,0.8,0.5,"food,affordable,traditional",聚園餐廳｜一鴨三吃竟然才1588元！開業超過40年的台北平價北平餐館太誇張了,,2026-04-24 03:52:46
931,ifoodie,盛味豐炭烤燒餅,106臺北市大安區和平東路二段321號,ChIJeUcnhi6qQjQRZPc14do3CLA,1.0,0.5,"food,recommendation,delicious",【大安區科技大樓站美食小吃】盛味豐炭烤燒餅 台北貼爐燒餅推薦！甜鹹酥餅好吃又平價,,2026-04-24 03:52:53
934,ifoodie,小宅門渡,111臺北市士林區通河街104號,ChIJg1itbtOvQjQRZ0nMpX5YAxQ,1.0,0.5,"relaxing,beautiful,afternoon tea",手作甜點下午茶 絕美日式庭園超享受 小宅門渡｜士林劍潭站咖啡廳,,2026-04-24 03:53:04
935,ifoodie,福華飯店珍珠坊,106臺北市大安區仁愛路三段160號2樓,ChIJRW2USNGrQjQRCr_458UOPX0,0.5,0.5,"food,buffet",福華飯店珍珠坊吃到飽,,2026-04-24 03:53:07
938,ifoodie,搬湯弄煮-台北八德店,103臺北市大同區民生西路87號1樓,ChIJi_3TeF6pQjQRlVkM3YFG2vY,0.8,0.5,"delicious,affordable,popular",搬湯弄煮-台北八德店｜靠一碗湯征服上班族！配料澎湃、湯頭厲害爆紅湯煮料理，價位還很親民,,2026-04-24 03:53:17
939,ifoodie,顏家蚵仔麵線,103臺北市大同區延平北路四段253之1號,ChIJtZ4ZxzWpQjQRjoOspjlLOzk,0.8,0.5,"traditional,breakfast,street_food",顏家蚵仔麵線，早餐就吃麵線配臭豆腐，台北五十年老店(姊姊食記),,2026-04-24 03:53:21
940,ifoodie,KA SKY COFFEE,110臺北市信義區松高路77號33樓,ChIJfZJaTwCrQjQRrSgCZr0uiiU,0.5,0.5,"cafe,scenic view",【台北咖啡】KA SKY COFFEE 陶朱隱園101第一排高空景觀咖啡廳，台北信義區網美咖啡廳,,2026-04-24 03:53:24
941,ifoodie,KANG Artisan Bakery,105臺北市松山區敦化北路120巷19號,ChIJO6ixbT2rQjQR1B8rWnKtEVs,0.8,0.5,"delicious,popular",KANG Artisan Bakery｜前文華東方烘焙主廚開的麵包店，連黃仁勳都愛的杏仁可頌有夠猛！,,2026-04-24 03:53:28
942,ifoodie,上引水產,10491臺北市中山區民族東路410巷2弄18號,ChIJ_3AKcP2rQjQRG-FBsLE_NWY,0.8,0.5,"food,value_for_money",上引水產健康便當｜只要150元就能配五菜超大盒！還能一次吃到雞腿＋糖醋排骨,,2026-04-24 03:53:31
943,ifoodie,磚窯黃仁勳愛店,105臺北市松山區敦化南路1段7-1號,ChIJJYOmOMOrQjQRKdqazCuONy0,1.0,0.5,"food,restaurant,taiwanese cuisine",【小巨蛋美食】磚窯黃仁勳愛店 古早味懷舊餐廳 台菜必吃菜單,,2026-04-24 03:53:35
944,ifoodie,神農太太底家,10491臺北市中山區南京西路14號4樓,ChIJdd8sZYipQjQRGAdnbdCEAY4,0.8,0.5,"food,buffet,Japanese cuisine",博多天麩羅山海明太子吃到飽，限量20份商業午餐好豐盛 @神農太太底家,,2026-04-24 03:53:38
946,ifoodie,好記擔仔麵,10491臺北市中山區吉林路79號,ChIJDV9uW2epQjQR43zG4K2WfJ4,0.8,0.7,"food,taiwanese cuisine,popular","【好記擔仔麵X阿美飯店】日銷2,000碗超強擔仔麵！台菜酒家菜代表老店可訂位有停車場",,2026-04-24 03:53:45
951,ifoodie,彈芽麵,112臺北市北投區裕民一路40巷15號,ChIJe3dUdJCuQjQRQHEUM5kDAWk,1.0,0.5,"food,recommendation",【彈芽麵】手工麵條極Q彈，份量大到一人份兩人飽｜台北北投美食推薦｜捷運石牌站小吃(菜單),,2026-04-24 03:54:01
953,ifoodie,丸林滷肉飯,104臺北市中山區民族東路32號,ChIJYfIZQ1qpQjQRlYV-mAl4PQI,0.8,0.5,"luxurious,traditional,foodie",丸林滷肉飯｜台北古早味自助餐 裝潢超奢華還有現打果汁吧,,2026-04-24 03:54:08
954,ifoodie,查記麵館,110臺北市信義區吳興街37號,ChIJf8ogi7WrQjQRnKwuPbJ3uDM,0.5,1.0,"crowded,popular,foodie",查記麵館｜不用等到用餐時間？下午4點半竟然客滿的台北吳興街皮蛋抄手麵,,2026-04-24 03:54:11
957,ifoodie,新采粵式小館,106臺北市大安區市民大道四段60-1號,ChIJ2ZW5X56rQjQRKVWVagAdSiQ,0.8,0.5,"food,restaurant,nightlife,Chinese cuisine",【新采粵式小館】深夜也吃得到誘人粵菜，腊味煲仔飯必吃推薦｜台北大安美食｜市民大道/忠孝敦化/忠孝復興港式合菜(菜單),,2026-04-24 03:54:22
958,ifoodie,KA SKY COFFEE,110臺北市信義區松高路77號33樓,ChIJfZJaTwCrQjQRrSgCZr0uiiU,0.8,0.5,"romantic,scenic,coffee",【KA SKY COFFEE】陶朱隱園第一排高空景觀咖啡廳，感受101與台北城市的浪漫美景｜台北信義區咖啡廳推薦｜捷運市政府站(菜單),,2026-04-24 03:54:25
959,ifoodie,我家川菜,108臺北市萬華區成都路105巷7號,ChIJqXe38wipQjQRimcHAyFPjwU,0.8,0.5,"delicious,high_value,Sichuan_cuisine",川菜一條街中平價高CP值熱炒中式料理，推薦糖醋里肌與蚵仔酥｜我家川菜,,2026-04-24 03:54:29
961,ifoodie,微風南京店,105臺北市松山區南京東路三段337號,ChIJq3Y47HwEbjQRiJOugEYDoTo,0.8,0.5,"food,restaurant,buffet",橫濱牛排微風南京店，自助沙拉吧咖哩飯吃到飽 @神農太太底家,,2026-04-24 03:54:35
962,ifoodie,道食樂韓式小吃,110臺北市信義區虎林街137號,ChIJfTsB_KOrQjQRfDShmhGM7eU,0.8,0.5,"Korean food,Happy,Delicious",道食樂韓式小吃｜感受道地韓食的樂趣！小菜爽吃CP值頂天！ - Happiness,,2026-04-24 03:54:39
967,ifoodie,忠青商行,100臺北市中正區青島東路6-1號,ChIJLZxabbKpQjQR6cN-5ukbq78,0.8,0.5,"food,restaurant,new brand",忠青商行新品牌 青嬌膠原麵館 6小時燉煮雞湯 黃金燉雞湯、芋頭排骨湯 還有超水準的小菜 - ifunny 艾方妮的遊樂場,,2026-04-24 03:54:55
968,ifoodie,楊家手工水餃,116臺北市文山區景後街176號,ChIJFYrvtwCqQjQRWKN3x__DfPA,1.0,0.5,"delicious,recommended",楊家手工水餃｜飽滿多汁韭菜水餃，被譽為台北最好吃,,2026-04-24 03:54:59
